step,population_size,food_count,average_energy,average_age,birth_count,death_count,move_count,move_rate,eat_count,eat_rate,average_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,min_reproduction_timing,max_reproduction_timing
373,2284,1185,12.833406304728523,80.22110332749563,13,21,534,0.23298429319371727,192,0.08376963350785341,0.16475057906332977,0.0,0.9354838709677419,0.5339670075136997,0.0,1.0,0.47779786452742784,0.0,1.0,0.3789333935935823,0.0,0.967741935483871
374,2289,1198,12.818829183049344,80.47487986020096,15,10,510,0.22329246935201402,187,0.0818739054290718,0.1647993911977339,0.0,0.9354838709677419,0.5338575797291394,0.0,1.0,0.4781493538522245,0.0,1.0,0.3792471709015065,0.0,0.967741935483871
375,2291,1189,12.85390659100827,80.77127891750327,19,17,530,0.23154215814766274,209,0.09130624726955003,0.1643739175736754,0.0,0.9354838709677419,0.5339829064642851,0.0,1.0,0.475760690499993,0.0,1.0,0.37977499612790583,0.0,0.967741935483871
376,2290,1191,12.892183406113514,81.24847161572052,17,18,545,0.23788738542121343,198,0.08642514185945002,0.1641076207916608,0.0,0.9354838709677419,0.5334131567826454,0.0,1.0,0.4749823918861812,0.0,1.0,0.38087054514720386,0.0,0.967741935483871
377,2292,1186,12.876527050610797,81.04712041884817,27,25,543,0.237117903930131,205,0.08951965065502183,0.1637392332376288,0.0,0.9354838709677419,0.5325395484996903,0.0,1.0,0.47511681585317794,0.0,1.0,0.3807352361650622,0.0,0.967741935483871
378,2289,1188,12.962035823503689,81.70336391437309,12,15,523,0.2281849912739965,198,0.08638743455497382,0.16326329288744204,0.0,0.9354838709677419,0.5327583534153525,0.0,1.0,0.4750207866514466,0.0,1.0,0.38106512211276933,0.0,0.967741935483871
379,2291,1197,12.914273243125248,81.93976429506766,17,15,540,0.23591087811271297,191,0.08344255133245959,0.1628673209332451,0.0,0.9354838709677419,0.5328001576998354,0.0,1.0,0.47592965460920006,0.0,1.0,0.3800847636614522,0.0,0.967741935483871
380,2303,1194,12.890838037342572,82.05557967867998,27,15,520,0.22697512003491924,203,0.08860759493670886,0.16299917358844704,0.0,0.9354838709677419,0.5325732214642892,0.0,1.0,0.4754107545557688,0.0,1.0,0.37916882607538555,0.0,0.967741935483871
381,2302,1201,12.921937445699367,82.54865334491747,14,15,537,0.23317412071211463,193,0.08380373425966131,0.1623413020935512,0.0,0.9354838709677419,0.5328886522238727,0.0,1.0,0.474370112945265,0.0,1.0,0.3792914996776996,0.0,0.967741935483871
382,2312,1200,12.888105536332157,82.52897923875433,24,14,516,0.22415291051259775,201,0.08731537793223285,0.16243442348476392,0.0,0.9354838709677419,0.5332207835695948,0.0,1.0,0.47438330170777987,0.0,1.0,0.3792275923652193,0.0,0.967741935483871
383,2319,1207,12.87097887020265,82.85554118154377,17,10,551,0.23832179930795847,193,0.08347750865051903,0.16204148061594958,0.0,0.9354838709677419,0.5345463144570101,0.0,1.0,0.4751770089999861,0.0,1.0,0.37907051148298065,0.0,0.967741935483871
384,2317,1208,12.904790677600321,83.0280535174795,17,19,531,0.22897800776196636,199,0.0858128503665373,0.1612067885335598,0.0,0.9354838709677419,0.5363999610174447,0.0,1.0,0.4741531735976721,0.0,1.0,0.37964832166177065,0.0,0.967741935483871
385,2316,1203,12.883160621761634,82.90846286701209,20,21,566,0.24428139835994822,205,0.08847647820457488,0.15998105744052593,0.0,0.9354838709677419,0.5351969469051201,0.0,1.0,0.4745111148253385,0.0,1.0,0.3787954760710903,0.0,1.0
386,2324,1192,12.85481927710841,82.88037865748709,25,17,543,0.2344559585492228,211,0.09110535405872193,0.16009660762867137,0.0,0.9354838709677419,0.5339931153184165,0.0,1.0,0.4735161845538838,0.0,1.0,0.37965687635333967,0.0,1.0
387,2330,1167,12.8848497854077,83.10858369098712,19,13,560,0.24096385542168675,225,0.096815834767642,0.15931053578845356,0.0,0.9354838709677419,0.5334210161982555,0.0,1.0,0.47434583967880384,0.0,1.0,0.37964834556278554,0.0,1.0
388,2333,1153,12.912901843120421,83.31847406772395,20,17,523,0.22446351931330472,214,0.09184549356223176,0.15862173858938375,0.0,0.9354838709677419,0.5326797837479087,0.0,1.0,0.473597610718582,0.0,1.0,0.3790218879194724,0.0,1.0
389,2334,1158,12.883890317052247,83.36332476435304,22,21,558,0.23917702528932705,195,0.08358336905272182,0.15847085164607347,0.0,0.9354838709677419,0.5336401581115073,0.0,1.0,0.47298007021035465,0.0,1.0,0.3789977057246317,0.0,1.0
390,2335,1142,12.944068522483915,83.70278372591007,21,20,544,0.23307626392459296,216,0.09254498714652956,0.1579470884851834,0.0,0.9354838709677419,0.5337293638184707,0.0,1.0,0.4730399944739932,0.0,1.0,0.3796919251226083,0.0,1.0
391,2331,1147,12.977305877305854,83.997854997855,14,18,527,0.22569593147751607,195,0.0835117773019272,0.15766457701941572,0.0,0.9354838709677419,0.5341608889995987,0.0,1.0,0.4723986659470531,0.0,1.0,0.3804818643528321,0.0,1.0
392,2334,1162,12.956341045415572,84.1726649528706,19,16,526,0.22565422565422566,185,0.07936507936507936,0.157420460513586,0.0,0.9354838709677419,0.5348702214113941,0.0,1.0,0.47125245321613185,0.0,1.0,0.381775713851342,0.0,1.0
393,2337,1161,12.978776208814695,84.57252888318357,18,15,525,0.2249357326478149,201,0.08611825192802057,0.1571355611688545,0.0,0.9354838709677419,0.5344458707744972,0.0,1.0,0.47055088547489893,0.0,1.0,0.38267975209463473,0.0,1.0
394,2344,1156,12.994027303754242,84.78242320819113,20,13,516,0.220795892169448,205,0.08771929824561403,0.1566250137619729,0.0,0.9354838709677419,0.5345838379390069,0.0,1.0,0.47008147087966534,0.0,1.0,0.38245898932070904,0.0,1.0
395,2352,1130,12.987627551020385,84.62202380952381,24,16,537,0.22909556313993173,226,0.09641638225255973,0.15627057274522713,0.0,0.9354838709677419,0.5358925828395875,0.0,1.0,0.4688802940531051,0.0,1.0,0.3834896861970595,0.0,1.0
396,2354,1122,12.973237043330476,84.46898895497026,21,19,520,0.22108843537414966,208,0.08843537414965986,0.15590484282073067,0.0,0.9354838709677419,0.5360539370186641,0.0,1.0,0.46964672349055825,0.0,1.0,0.38346534382108693,0.0,1.0
397,2355,1114,12.970488322717598,84.53290870488323,18,17,551,0.23406966864910791,208,0.08836023789294817,0.1550715704403808,0.0,0.9354838709677419,0.5347852886788577,0.0,1.0,0.46933771659475376,0.0,1.0,0.38250804739401406,0.0,1.0
398,2364,1099,12.929145516074426,84.41835871404399,25,16,539,0.2288747346072187,215,0.09129511677282377,0.15517711915288465,0.0,0.9354838709677419,0.5345641613449048,0.0,1.0,0.46886087003984506,0.0,1.0,0.3832077943343704,0.0,1.0
399,2362,1102,12.92603725656221,84.63886536833192,15,17,567,0.2398477157360406,197,0.08333333333333333,0.15424326022233756,0.0,0.9354838709677419,0.5342520007647975,0.0,1.0,0.46924421621916906,0.0,1.0,0.3820436480839092,0.0,1.0
400,2362,1112,12.880567315834014,84.81837425910246,18,18,544,0.23031329381879762,190,0.08044030482641829,0.1544890879790227,0.0,0.9354838709677419,0.5353445685722871,0.0,1.0,0.4689301029745158,0.0,1.0,0.38152467837535164,0.0,1.0
401,2374,1108,12.827969671440583,84.86689132266217,24,12,529,0.2239627434377646,204,0.0863674851820491,0.15396635595293093,0.0,0.9354838709677419,0.5365111286246161,0.0,1.0,0.4693453270647064,0.0,1.0,0.3815120797891133,0.0,1.0
402,2373,1122,12.813948588284847,85.18963337547409,16,17,545,0.22957034540859309,186,0.07834877843302443,0.15350108070633334,0.0,0.9354838709677419,0.5370498756168183,0.0,1.0,0.46989655125538654,0.0,1.0,0.3802047224827699,0.0,1.0
403,2377,1123,12.79419436264196,85.46992006731173,14,10,563,0.23725242309313105,199,0.08386009270965024,0.15332419558402433,0.0,0.9354838709677419,0.5374082266885611,0.0,1.0,0.46941794346356885,0.0,1.0,0.3798227638525113,0.0,1.0
404,2375,1131,12.757642105263134,85.48042105263158,17,19,534,0.22465292385359698,192,0.08077408498106857,0.1531409168081494,0.0,0.9354838709677419,0.538553480475382,0.0,1.0,0.4701120543293718,0.0,1.0,0.37863497453310696,0.0,1.0
405,2374,1138,12.736604886267878,85.69629317607414,19,20,554,0.23326315789473684,193,0.08126315789473684,0.1525124330787836,0.0,0.9354838709677419,0.5392151534092453,0.0,1.0,0.4713155963801397,0.0,1.0,0.37762589341522407,0.0,1.0
406,2365,1122,12.858646934460864,86.2,10,19,527,0.22198820556023588,216,0.09098567818028644,0.15200163677282957,0.0,0.9354838709677419,0.5398213189661052,0.0,1.0,0.4718270476710087,0.0,1.0,0.37780808838573277,0.0,1.0
407,2363,1121,12.842657638594982,86.09733389758782,21,23,541,0.22875264270613108,201,0.08498942917547568,0.15218489345146274,0.0,0.9354838709677419,0.5392270623728721,0.0,1.0,0.4712025446056817,0.0,1.0,0.37707670675603727,0.0,1.0
408,2367,1130,12.810266159695793,86.113645965357,22,18,524,0.2217520101565806,191,0.08082945408379179,0.15176417678564127,0.0,0.9354838709677419,0.5379751148179948,0.0,1.0,0.47085599029668695,0.0,1.0,0.3767529334805184,0.0,1.0
409,2363,1125,12.814346170122702,85.88954718578078,23,27,523,0.2209547950992818,205,0.08660752006759612,0.151666143366142,0.0,0.9354838709677419,0.5375889042087013,0.0,1.0,0.47168034073689813,0.0,1.0,0.3766125619428556,0.0,1.0
410,2370,1115,12.74978902953584,85.32489451476793,28,21,526,0.2225983918747355,210,0.08887008040626322,0.15146318225125902,0.0,0.9354838709677419,0.5358649789029536,0.0,1.0,0.47062746699333063,0.0,1.0,0.37691574792432286,0.0,1.0
411,2365,1122,12.762917547568687,85.52515856236786,19,24,519,0.2189873417721519,193,0.08143459915611814,0.15096501398076792,0.0,0.9354838709677419,0.5358794244015549,0.0,1.0,0.4694673668417104,0.0,1.0,0.37608947691468325,0.0,1.0
412,2370,1111,12.757637130801664,85.57552742616033,23,18,533,0.22536997885835094,211,0.08921775898520085,0.15051041241322988,0.0,0.9354838709677419,0.5352797060024499,0.0,1.0,0.4711310739077174,0.0,1.0,0.3756635361371989,0.0,1.0
413,2372,1113,12.75598650927485,85.65682967959528,16,14,508,0.21434599156118145,198,0.08354430379746836,0.1509818854376326,0.0,0.9354838709677419,0.5350187673393896,0.0,1.0,0.47165859761736384,0.0,1.0,0.3760675624218027,0.0,1.0
414,2363,1135,12.768345323740984,85.93482860770207,14,23,525,0.22133220910623946,178,0.07504215851602024,0.14983686674948465,0.0,0.9354838709677419,0.5340395615196647,0.0,1.0,0.4715711301926201,0.0,1.0,0.37505631168689335,0.0,1.0
415,2364,1135,12.774450084602345,86.06260575296108,23,22,535,0.2264071096064325,200,0.08463817181548879,0.1481087276895366,0.0,0.9354838709677419,0.5344413514546149,0.0,1.0,0.47186288958026307,0.0,1.0,0.37533431581245563,0.0,1.0
416,2374,1114,12.79667228306653,86.42249368155012,18,8,559,0.23646362098138748,221,0.09348561759729272,0.14817784058483027,0.0,0.9354838709677419,0.5340788651248743,0.0,1.0,0.4724298176481778,0.0,1.0,0.3751664537869935,0.0,1.0
417,2377,1107,12.808876735380707,86.55994951619688,20,17,519,0.21861836562763268,207,0.08719460825610784,0.14743441855415473,0.0,0.9354838709677419,0.5325498391846594,0.0,1.0,0.4721185555118271,0.0,1.0,0.3747336707967484,0.0,1.0
418,2379,1103,12.76208490962587,86.04455653635982,30,28,508,0.21371476651241061,204,0.08582246529238537,0.14675453226484428,0.0,0.9354838709677419,0.5322377252572916,0.0,1.0,0.47181656700429836,0.0,1.0,0.37558475369157546,0.0,1.0
419,2386,1110,12.729673093042726,86.11902766135792,18,11,505,0.21227406473308114,193,0.08112652374947457,0.1466484601032907,0.0,0.9354838709677419,0.5319335911094287,0.0,1.0,0.47144634021036697,0.0,1.0,0.3750506989697969,0.0,1.0
420,2380,1115,12.77428571428569,86.43361344537816,15,21,522,0.21877619446772842,195,0.08172673931265717,0.1463540254811602,0.0,0.9354838709677419,0.5322174030902684,0.0,1.0,0.47258064516129034,0.0,1.0,0.37522363784223367,0.0,1.0
421,2387,1117,12.73741097612063,86.27063259321324,27,20,505,0.21218487394957983,198,0.08319327731092437,0.14523561766017543,0.0,0.9354838709677419,0.5325486168358177,0.0,1.0,0.4726813249185778,0.0,1.0,0.3752449423625282,0.0,1.0
422,2389,1119,12.738802846379214,86.50062787777313,15,13,533,0.223292836196062,198,0.08294930875576037,0.14473595376659149,0.0,0.9354838709677419,0.5332775219757221,0.0,1.0,0.4726636870603168,0.0,1.0,0.37549791382546344,0.0,1.0
423,2389,1132,12.68689828380073,86.37505232314776,19,19,519,0.21724570950188363,187,0.07827542904981163,0.14439838507136202,0.0,0.9354838709677419,0.533047975262966,0.0,1.0,0.4739734535978071,0.0,1.0,0.3744446994963475,0.0,1.0
424,2394,1137,12.647076023391788,86.2610693400167,22,17,524,0.21933863541230642,195,0.08162411050648807,0.14406985204947853,0.0,0.9354838709677419,0.5324601827148516,0.0,1.0,0.47402107419085343,0.0,1.0,0.3751313768291697,0.0,1.0
425,2383,1141,12.682626940830861,86.41754091481326,17,28,533,0.22263993316624894,196,0.08187134502923976,0.1434895022538681,0.0,0.9354838709677419,0.5330499641276244,0.0,1.0,0.47209399916072176,0.0,1.0,0.3756852977407172,0.0,1.0
426,2380,1136,12.763445378151236,86.95798319327731,12,15,523,0.21947125472093998,205,0.08602601762484263,0.14341284901057197,0.0,0.9354838709677419,0.5324071564109514,0.0,1.0,0.4722417999457848,0.0,1.0,0.37503388452155056,0.0,1.0
427,2383,1124,12.800419639110341,87.132186319765,20,17,515,0.21638655462184875,212,0.08907563025210084,0.14282620172458138,0.0,0.9354838709677419,0.532183612415903,0.0,1.0,0.47231058708865215,0.0,1.0,0.3752656586303521,0.0,1.0
428,2383,1124,12.78275283256397,87.06126731011331,24,24,493,0.2068820814099874,200,0.0839278220730172,0.14254193006917276,0.0,0.9354838709677419,0.5307351806478686,0.0,1.0,0.4725813219985651,0.0,1.0,0.37322161006050925,0.0,1.0
429,2381,1116,12.799244015119672,87.22385552288954,19,21,503,0.21107847251363826,208,0.08728493495593789,0.14279714405711885,0.0,0.9354838709677419,0.5308964788446167,0.0,1.0,0.4715286339434502,0.0,1.0,0.37241061630380295,0.0,1.0
430,2375,1123,12.849305263157872,87.60378947368422,15,21,503,0.2112557748845023,193,0.08105837883242335,0.14249235993208828,0.0,0.9354838709677419,0.5313820033955857,0.0,1.0,0.4718505942275043,0.0,1.0,0.3731748726655348,0.0,1.0
431,2372,1129,12.836677908937581,87.52698145025295,19,22,508,0.21389473684210528,194,0.08168421052631579,0.141856606647446,0.0,0.9354838709677419,0.5294157645650873,0.0,1.0,0.4718353913942229,0.0,1.0,0.3721101017244193,0.0,1.0
432,2368,1127,12.8758868243243,87.8923141891892,15,19,516,0.2175379426644182,202,0.0851602023608769,0.14205536181342632,0.0,0.9354838709677419,0.5289614210985178,0.0,1.0,0.4712701612903226,0.0,1.0,0.3717714690496949,0.0,1.0
433,2365,1110,12.915644820295958,87.83298097251586,20,23,524,0.22128378378378377,217,0.09163851351351351,0.14203096228602605,0.0,0.9354838709677419,0.5277501193480187,0.0,1.0,0.47064038736956965,0.0,1.0,0.37076996521857736,0.0,1.0
434,2370,1109,12.898481012658204,87.884388185654,21,16,526,0.22241014799154335,201,0.08498942917547568,0.141649652919559,0.0,0.9354838709677419,0.5262964475296039,0.0,1.0,0.4708996869470532,0.0,1.0,0.3706410779910167,0.0,1.0
435,2374,1121,12.854675652906462,87.93597304128053,21,17,516,0.21772151898734177,188,0.07932489451476793,0.1410848710492703,0.0,0.9354838709677419,0.5265918417262276,0.0,1.0,0.47045954833274456,0.0,1.0,0.37039704323722045,0.0,1.0
436,2375,1106,12.915957894736819,88.16673684210527,17,16,519,0.21861836562763268,215,0.09056444818871104,0.14079456706281834,0.0,0.9354838709677419,0.5258947368421053,0.0,1.0,0.4711035653650255,0.0,1.0,0.37083870967741933,0.0,1.0
437,2383,1090,12.91498111624001,88.06798153587914,22,14,507,0.21347368421052632,216,0.09094736842105264,0.1405520284813125,0.0,0.9354838709677419,0.5270396491275567,0.0,1.0,0.471471308867922,0.0,1.0,0.3712858554546316,0.0,1.0
438,2394,1112,12.852339181286526,88.16833751044277,21,10,488,0.20478388585816198,178,0.07469576164498531,0.1404317244724715,0.0,0.9354838709677419,0.5271107877219932,0.0,1.0,0.47229633222842055,0.0,1.0,0.3711024874012989,0.0,1.0
439,2388,1110,12.870184254606341,87.98157453936348,19,25,511,0.2134502923976608,202,0.08437761069340016,0.1398930134543686,0.0,0.9354838709677419,0.5286918463284163,0.0,1.0,0.4726995191008807,0.0,1.0,0.3723726157670071,0.0,1.0
440,2396,1108,12.881677796327187,88.35350584307179,17,9,511,0.21398659966499162,202,0.08458961474036851,0.13989714039528245,0.0,0.9354838709677419,0.5284748774839787,0.0,1.0,0.47411007593300664,0.0,1.0,0.3723813883353977,0.0,1.0
441,2402,1113,12.82356369691921,88.15070774354704,27,21,525,0.21911519198664442,195,0.08138564273789649,0.13859418226746528,0.0,0.9354838709677419,0.5279202814858586,0.0,1.0,0.47557143240847677,0.0,1.0,0.3721226934543794,0.0,1.0
442,2394,1100,12.831746031746007,87.76023391812865,22,30,518,0.21565362198168192,213,0.08867610324729393,0.1387743552429461,0.0,0.9354838709677419,0.5265583313121514,0.0,1.0,0.4758805616191015,0.0,1.0,0.37129113105344,0.0,1.0
443,2403,1092,12.806991260923821,87.67707032875572,22,13,513,0.21428571428571427,208,0.08688387635756056,0.13892580510920488,0.0,0.9354838709677419,0.5275395003557382,0.0,1.0,0.47638033103781563,0.0,1.0,0.3711221188568053,0.0,1.0
444,2408,1116,12.782350498338847,87.87832225913621,19,14,465,0.19350811485642946,176,0.07324178110694965,0.13874450755546028,0.0,0.9354838709677419,0.5278641088843639,0.0,1.0,0.4767977708712893,0.0,1.0,0.3709275533169007,0.0,1.0
445,2408,1129,12.75739202657805,87.98671096345515,15,15,519,0.21553156146179403,187,0.0776578073089701,0.13814167827671203,0.0,0.9354838709677419,0.5287080698746116,0.0,1.0,0.47766852427392564,0.0,1.0,0.3714500053584825,0.0,1.0
446,2408,1134,12.739244186046488,88.03529900332227,20,20,514,0.21345514950166114,195,0.08098006644518273,0.13771299967849104,0.0,0.9354838709677419,0.5283731647197514,0.0,1.0,0.4783115421712571,0.0,1.0,0.37233415496731326,0.0,1.0
447,2411,1140,12.709373703857295,88.04520945665699,23,20,515,0.2138704318936877,194,0.08056478405315615,0.13800992761670303,0.0,0.9354838709677419,0.5277959888147068,0.0,1.0,0.4785459118823671,0.0,1.0,0.3718039630189588,0.0,1.0
448,2405,1148,12.742203742203719,88.33264033264034,12,18,518,0.2148486105350477,192,0.07963500622148487,0.13729461471396956,0.0,0.9354838709677419,0.5260814164039971,0.0,1.0,0.4781838910871169,0.0,1.0,0.3718462879753202,0.0,1.0
449,2420,1147,12.658842975206587,88.07272727272728,29,14,517,0.21496881496881498,201,0.08357588357588358,0.1371900826446281,0.0,0.9354838709677419,0.5274193548387096,0.0,1.0,0.4788723007198081,0.0,1.0,0.371247667288723,0.0,1.0
450,2419,1128,12.702976436544002,88.24927656056222,20,21,522,0.21570247933884298,219,0.09049586776859504,0.13718011975089678,0.0,0.9354838709677419,0.5265305578151462,0.0,1.0,0.4781367933963648,0.0,1.0,0.37098774486924746,0.0,1.0
451,2413,1123,12.752341483630312,88.48984666390385,12,18,487,0.20132286068623398,205,0.0847457627118644,0.13661216796117803,0.0,0.9354838709677419,0.5265564215338957,0.0,1.0,0.47662526904001173,0.0,1.0,0.3708273732336938,0.0,1.0
452,2413,1114,12.738209697472003,88.22917530045586,20,20,500,0.20721094073767096,209,0.08661417322834646,0.13552932369022633,0.0,0.9354838709677419,0.5268371589374757,0.0,1.0,0.4763311631886422,0.0,1.0,0.3698113712016898,0.0,1.0
453,2416,1122,12.713783112582757,88.22640728476821,18,15,492,0.20389556568586822,192,0.07956900124326564,0.13572153386028626,0.0,0.9354838709677419,0.5278920102542193,0.0,1.0,0.4749118778038881,0.0,1.0,0.3700865199743644,0.0,1.0
454,2416,1106,12.753559602648984,88.24254966887418,18,18,512,0.2119205298013245,216,0.08940397350993377,0.13525421918393504,0.0,0.9354838709677419,0.5286397137363812,0.0,1.0,0.4764740440076907,0.0,1.0,0.369525742362743,0.0,1.0
455,2419,1092,12.799545266639084,88.62711864406779,17,14,527,0.21812913907284767,214,0.08857615894039735,0.13535318513381964,0.0,0.9354838709677419,0.5282508101188174,0.0,1.0,0.4766432410086813,0.0,1.0,0.37018762751870277,0.0,1.0
456,2421,1108,12.697976042957432,88.22883106154481,25,23,516,0.21331128565522944,184,0.07606448945845391,0.13498820801854738,0.0,0.9354838709677419,0.5278144195280542,0.0,1.0,0.47600964677352736,0.0,1.0,0.3696419767891167,0.0,1.0
