step,population_size,food_count,average_energy,average_age,birth_count,death_count,age_death_count,energy_death_count,move_count,move_rate,non_move_count,eat_count,eat_rate,eat_per_move,eat_after_move_count,eat_without_move_count,eat_after_move_rate,eat_without_move_rate,total_eat_rate,shared_food_cell_count,shared_food_consumer_count,mean_consumers_per_shared_food,birth_rate,death_rate,age_death_rate,energy_death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing
648,1072,1547,12.978109653898661,92.38805970149254,6,11,6,5,803,0.7455896007428041,274,878,0.8152274837511606,0.9041095890410958,726,152,0.9041095890410958,0.5547445255474452,0.8152274837511606,174,851,4.890804597701149,0.005571030640668524,0.01021355617455896,0.005571030640668524,0.004642525533890436,0.44412012518054883,0.2632873836094851,0.0,1.0,0.37858088589311506,0.32727133966369154,0.0,1.0,0.5422183437650457,0.22430504871560675,0.0,1.0,0.2926396244583534,0.24379296025697247,0.0,1.0
649,1072,1542,12.969884010994882,92.26119402985074,9,9,5,4,771,0.7192164179104478,301,894,0.8339552238805971,0.914396887159533,705,189,0.914396887159533,0.627906976744186,0.8339552238805971,157,846,5.388535031847134,0.008395522388059701,0.008395522388059701,0.0046641791044776115,0.0037313432835820895,0.4430970149253731,0.26277649742389503,0.0,1.0,0.377979056331247,0.3265305793230331,0.0,1.0,0.5413757823784304,0.22453117875493858,0.0,1.0,0.2912855079441502,0.24292256665593498,0.0,1.0
650,1071,1539,12.95655338302563,92.04388422035481,9,10,6,4,790,0.7369402985074627,282,902,0.8414179104477612,0.9189873417721519,726,176,0.9189873417721519,0.624113475177305,0.8414179104477612,163,862,5.288343558282208,0.008395522388059701,0.009328358208955223,0.005597014925373134,0.0037313432835820895,0.4437516942260775,0.2632114427099764,0.0,1.0,0.37881389114785696,0.3272877086833714,0.0,1.0,0.5413692358663895,0.22558541632984247,0.0,1.0,0.29029246107044965,0.2430878233878193,0.0,1.0
651,1075,1533,12.891416007746699,91.57581395348838,12,8,4,4,809,0.7553688141923436,262,892,0.8328664799253035,0.9097651421508035,736,156,0.9097651421508035,0.5954198473282443,0.8328664799253035,164,850,5.182926829268292,0.011204481792717087,0.007469654528478058,0.003734827264239029,0.003734827264239029,0.44147036759189795,0.2619839764417489,0.0,1.0,0.3789347336834209,0.3271472380574259,0.0,1.0,0.5417854463615903,0.22483980588320243,0.0,1.0,0.29113278319579894,0.24312002463594054,0.0,1.0
652,1082,1531,12.783717299393926,91.18484288354898,11,4,4,0,810,0.7534883720930232,265,902,0.8390697674418605,0.9123456790123456,739,163,0.9123456790123456,0.6150943396226415,0.8390697674418605,166,866,5.216867469879518,0.010232558139534883,0.0037209302325581397,0.0037209302325581397,0.0,0.44120803768409755,0.2610185663097109,0.0,1.0,0.37746705622801263,0.3272316569231178,0.0,1.0,0.5414405819569496,0.22441118827302736,0.0,1.0,0.2902629539085326,0.24270443321962823,0.0,1.0
653,1077,1520,12.903057898491546,91.2376973073352,6,11,5,6,797,0.7365988909426987,285,910,0.8410351201478743,0.904642409033877,721,189,0.904642409033877,0.6631578947368421,0.8410351201478743,172,871,5.063953488372093,0.005545286506469501,0.010166358595194085,0.0046210720887245845,0.005545286506469501,0.4395722886153293,0.26026770513602376,0.0,1.0,0.37826099979033756,0.3271462287606515,0.0,1.0,0.5413484290292628,0.22452499412183013,0.0,1.0,0.29092161619792134,0.24284904264173968,0.0,1.0
654,1079,1522,12.903239354369175,90.9406858202039,11,9,4,5,756,0.7019498607242339,321,877,0.8142989786443825,0.9007936507936508,681,196,0.9007936507936508,0.6105919003115264,0.8142989786443825,164,843,5.140243902439025,0.01021355617455896,0.008356545961002786,0.003714020427112349,0.004642525533890436,0.4389966815151425,0.260280321403329,0.0,1.0,0.37956291667912345,0.32721880881452936,0.0,1.0,0.5422284672187508,0.22480842511058402,0.0,1.0,0.2905916469849622,0.24203347379387333,0.0,1.0
655,1080,1512,12.97046936753023,91.25833333333334,7,6,3,3,781,0.7238183503243745,298,908,0.8415199258572753,0.9078104993597952,709,199,0.9078104993597952,0.6677852348993288,0.8415199258572753,169,867,5.1301775147929,0.006487488415199258,0.005560704355885079,0.0027803521779425394,0.0027803521779425394,0.43909796893667863,0.26035876004314606,0.0,1.0,0.3776284348864994,0.3268061873766048,0.0,1.0,0.541278375149343,0.22566037229979205,0.0,1.0,0.2897252090800478,0.24226109039028584,0.0,1.0
656,1083,1504,12.966925687517348,91.27423822714681,9,6,3,3,810,0.75,270,911,0.8435185185185186,0.9234567901234568,748,163,0.9234567901234568,0.6037037037037037,0.8435185185185186,173,876,5.063583815028902,0.008333333333333333,0.005555555555555556,0.002777777777777778,0.002777777777777778,0.43907306466505824,0.25969265421134163,0.0,1.0,0.3769695886575522,0.326461125785641,0.0,1.0,0.5422214279331606,0.22558174372931944,0.0,1.0,0.28925029041193817,0.2421301122921512,0.0,1.0
657,1088,1507,12.816572328691233,90.90625,11,6,5,1,815,0.752539242843952,268,896,0.827331486611265,0.9030674846625767,736,160,0.9030674846625767,0.5970149253731343,0.827331486611265,169,868,5.136094674556213,0.010156971375807941,0.00554016620498615,0.0046168051708217915,0.0009233610341643582,0.44031665085388993,0.25934288880462775,0.0,1.0,0.37677893738140417,0.326460144156583,0.0,1.0,0.539907495256167,0.22720582385358348,0.0,1.0,0.2905894212523719,0.242872406165852,0.0,1.0
658,1093,1499,12.763819686449866,90.77859103385178,9,4,4,0,809,0.7435661764705882,279,899,0.8262867647058824,0.9147095179233622,740,159,0.9147095179233622,0.5698924731182796,0.8262867647058824,170,861,5.064705882352941,0.008272058823529412,0.003676470588235294,0.003676470588235294,0.0,0.4407519995277868,0.25964985924855455,0.0,1.0,0.37726883687985124,0.326974104119451,0.0,1.0,0.5404775256028097,0.22706209859308327,0.0,1.0,0.29029306731989496,0.243511769419015,0.0,1.0
659,1094,1497,12.750156794749978,90.75228519195612,11,10,4,6,792,0.7246111619396157,301,905,0.827996340347667,0.9217171717171717,730,175,0.9217171717171717,0.5813953488372093,0.827996340347667,165,868,5.260606060606061,0.010064043915827997,0.009149130832570906,0.0036596523330283625,0.0054894784995425435,0.4388158282715103,0.2594316930851154,0.0,1.0,0.37875213776021704,0.3271246165314725,0.0,1.0,0.5399540012973993,0.22757968977967893,0.0,1.0,0.2908828212537595,0.24357559702022868,0.0,1.0
660,1093,1485,12.762296714355159,90.48032936870997,9,10,5,5,835,0.7632541133455211,259,902,0.8244972577696527,0.9029940119760479,754,148,0.9029940119760479,0.5714285714285714,0.8244972577696527,170,860,5.0588235294117645,0.008226691042047532,0.009140767824497258,0.004570383912248629,0.004570383912248629,0.4394238998908007,0.2587257712311097,0.0,1.0,0.37939379629902903,0.3268097409044533,0.0,1.0,0.5394150458932209,0.2274415722481381,0.0,1.0,0.29114895375261934,0.24359441221500927,0.0,1.0
661,1095,1484,12.723824236837826,90.72511415525115,9,7,3,4,804,0.7355901189387009,289,899,0.8225068618481244,0.904228855721393,727,172,0.904228855721393,0.5951557093425606,0.8225068618481244,163,861,5.282208588957055,0.008234217749313814,0.006404391582799634,0.0027447392497712718,0.0036596523330283625,0.4412726469288555,0.25883022297711794,0.0,1.0,0.380674620709972,0.3272959235778437,0.0,1.0,0.539166298423921,0.22834781956653213,0.0,1.0,0.28985122993077034,0.2437941394435568,0.0,1.0
662,1091,1480,12.735831844002904,89.93675527039413,9,13,10,3,775,0.7077625570776256,320,860,0.7853881278538812,0.8980645161290323,696,164,0.8980645161290323,0.5125,0.7853881278538812,162,818,5.049382716049383,0.00821917808219178,0.011872146118721462,0.0091324200913242,0.0027397260273972603,0.4405842523875699,0.2593980280339367,0.0,1.0,0.3814493953460868,0.3267837144862915,0.0,1.0,0.538038496791934,0.22913719358714155,0.0,1.0,0.29073652464445165,0.24392814575259458,0.0,1.0
663,1090,1470,12.783666731103283,90.21559633027523,4,5,3,2,837,0.7671860678276811,254,907,0.8313473877176902,0.9175627240143369,768,139,0.9175627240143369,0.547244094488189,0.8313473877176902,169,866,5.124260355029586,0.0036663611365719525,0.00458295142071494,0.002749770852428964,0.0018331805682859762,0.44063332346848183,0.2594604223921134,0.0,1.0,0.38102989050014796,0.3268297318685737,0.0,1.0,0.5377626516720923,0.22964388309728434,0.0,1.0,0.29052974252737496,0.24404223315392823,0.0,1.0
664,1096,1457,12.716131566693099,90.0155109489051,15,9,2,7,851,0.7807339449541284,239,901,0.826605504587156,0.9118683901292597,776,125,0.9118683901292597,0.5230125523012552,0.826605504587156,167,855,5.119760479041916,0.013761467889908258,0.008256880733944955,0.001834862385321101,0.006422018348623854,0.44045797033199907,0.25983532115585645,0.0,1.0,0.37929715093006827,0.327303729920313,0.0,1.0,0.5392924417235695,0.22915766915362284,0.0,1.0,0.2882917353425947,0.24279076516505252,0.0,1.0
665,1093,1454,12.763186679597364,90.25617566331198,7,10,4,6,810,0.7390510948905109,286,908,0.8284671532846716,0.9185185185185185,744,164,0.9185185185185185,0.5734265734265734,0.8284671532846716,167,872,5.221556886227545,0.006386861313868613,0.009124087591240875,0.0036496350364963502,0.005474452554744526,0.44134226603311394,0.26044266279511413,0.0,1.0,0.3787149898179028,0.32730682760995955,0.0,1.0,0.539267479266889,0.22908943441678992,0.0,1.0,0.2892601009355724,0.2437419679513469,0.0,1.0
666,1087,1453,12.76492337600302,90.18951241950322,8,14,7,7,803,0.7346752058554438,290,894,0.817932296431839,0.9153175591531756,735,159,0.9153175591531756,0.5482758620689655,0.817932296431839,169,862,5.100591715976331,0.007319304666056725,0.012808783165599268,0.006404391582799634,0.006404391582799634,0.4414042793126985,0.2608228981130112,0.0,1.0,0.37964803988485624,0.3272930001964414,0.0,1.0,0.5404041902840016,0.22910071329045187,0.0,1.0,0.28940261744368934,0.24409883581894395,0.0,1.0
667,1088,1453,12.767477420619597,90.18933823529412,11,10,3,7,777,0.7148114075436982,310,898,0.8261269549218031,0.918918918918919,714,184,0.918918918918919,0.5935483870967742,0.8261269549218031,166,864,5.204819277108434,0.010119595216191352,0.00919963201471941,0.0027598896044158236,0.006439742410303588,0.4406131404174573,0.26077518893563667,0.0,1.0,0.37950664136622386,0.3274854882715065,0.0,1.0,0.5400260910815939,0.22901728294826376,0.0,1.0,0.29044117647058826,0.24417446204422322,0.0,1.0
668,1093,1439,12.721749502211079,89.9021043000915,11,6,4,2,811,0.7454044117647058,277,909,0.8354779411764706,0.9260172626387176,751,158,0.9260172626387176,0.5703971119133574,0.8354779411764706,170,865,5.088235294117647,0.01011029411764706,0.0055147058823529415,0.003676470588235294,0.001838235294117647,0.44001416639612784,0.2605458954107802,0.0,1.0,0.3787149898179028,0.3267915792464809,0.0,1.0,0.540005312398548,0.22823708724063932,0.0,1.0,0.2885812944544462,0.24247117780622776,0.0,1.0
669,1089,1435,12.683085873808537,89.55555555555556,12,16,8,8,816,0.7465690759377859,277,887,0.8115279048490394,0.9093137254901961,742,145,0.9093137254901961,0.5234657039711191,0.8115279048490394,166,849,5.114457831325301,0.010978956999085087,0.01463860933211345,0.007319304666056725,0.007319304666056725,0.43949761545069466,0.2606314144400705,0.0,1.0,0.37533694718445454,0.3257967464054696,0.0,1.0,0.5405077164607957,0.22814299922606282,0.0,1.0,0.28771586836102964,0.2428355718173359,0.0,1.0
670,1091,1431,12.601623114667037,89.30522456461962,8,6,6,0,796,0.7309458218549127,293,900,0.8264462809917356,0.914572864321608,728,172,0.914572864321608,0.5870307167235495,0.8264462809917356,169,865,5.118343195266272,0.0073461891643709825,0.005509641873278237,0.005509641873278237,0.0,0.43860323467668016,0.2614254183259234,0.0,1.0,0.3720173856479702,0.3248722523945399,0.0,1.0,0.5427101504982111,0.22785674881367748,0.0,1.0,0.28497087608290705,0.24156505863743566,0.0,1.0
671,1094,1423,12.637907000732373,89.481718464351,8,5,3,2,779,0.7140238313473877,312,909,0.8331805682859762,0.9127086007702182,711,198,0.9127086007702182,0.6346153846153846,0.8331805682859762,178,879,4.938202247191011,0.007332722273143905,0.00458295142071494,0.002749770852428964,0.0018331805682859762,0.4380491832281654,0.26135445907873966,0.0,1.0,0.3719997641092174,0.3246269650785111,0.0,1.0,0.5429026360794952,0.2281039168286627,0.0,1.0,0.2846317155157162,0.24143458507725196,0.0,1.0
672,1100,1413,12.60676649524053,89.50272727272727,12,6,2,4,791,0.7230347349177331,303,902,0.8244972577696527,0.9203539823008849,728,174,0.9203539823008849,0.5742574257425742,0.8244972577696527,168,860,5.119047619047619,0.010968921389396709,0.005484460694698354,0.0018281535648994515,0.003656307129798903,0.43765395894428155,0.2615165412570256,0.0,1.0,0.3705571847507331,0.32420240693194896,0.0,1.0,0.5425806451612903,0.22815361593101505,0.0,1.0,0.2829325513196481,0.2403846071049373,0.0,1.0
673,1097,1407,12.681460980774085,90.19690063810393,3,6,3,3,804,0.730909090909091,296,914,0.8309090909090909,0.9079601990049752,730,184,0.9079601990049752,0.6216216216216216,0.8309090909090909,172,880,5.116279069767442,0.0027272727272727275,0.005454545454545455,0.0027272727272727275,0.0027272727272727275,0.4372923221689652,0.261367695678873,0.0,1.0,0.3687182050754257,0.32344535970879906,0.0,1.0,0.5423001146822712,0.2278117126175185,0.0,1.0,0.2817361131531744,0.23940913502336697,0.0,1.0
674,1098,1394,12.717725304604663,90.25500910746813,8,7,4,3,791,0.7210574293527803,306,902,0.8222424794895169,0.911504424778761,721,181,0.911504424778761,0.5915032679738562,0.8222424794895169,171,860,5.029239766081871,0.007292616226071103,0.006381039197812215,0.0036463081130355514,0.0027347310847766638,0.4363652388506963,0.2611595360721246,0.0,1.0,0.3702332686996886,0.323522232909733,0.0,1.0,0.5414242904988542,0.22729117503977891,0.0,1.0,0.2817733121805041,0.23931514188912534,0.0,1.0
675,1104,1390,12.683048462274543,90.4945652173913,10,4,1,3,811,0.738615664845173,287,899,0.8187613843351548,0.9149198520345253,742,157,0.9149198520345253,0.5470383275261324,0.8187613843351548,169,864,5.112426035502959,0.009107468123861567,0.0036429872495446266,0.0009107468123861566,0.00273224043715847,0.43568840579710144,0.2606483616765147,0.0,1.0,0.37181510051425903,0.32421750180825604,0.0,1.0,0.541403693314633,0.227625868116503,0.0,1.0,0.2812061711079944,0.23940909786097386,0.0,1.0
676,1105,1391,12.71018912393301,90.90678733031675,7,6,2,4,780,0.7065217391304348,324,892,0.8079710144927537,0.9012820512820513,703,189,0.9012820512820513,0.5833333333333334,0.8079710144927537,169,862,5.100591715976331,0.006340579710144928,0.005434782608695652,0.0018115942028985507,0.0036231884057971015,0.43681214421252373,0.26084904193007946,0.0,1.0,0.3716829659903664,0.32421960924630683,0.0,1.0,0.5414392059553349,0.22795181300663472,0.0,1.0,0.2818566632608378,0.23987472737280788,0.0,1.0
677,1103,1398,12.667138206215173,90.71985494106981,8,10,7,3,786,0.7113122171945702,319,901,0.8153846153846154,0.8905852417302799,700,201,0.8905852417302799,0.6300940438871473,0.8153846153846154,162,870,5.37037037037037,0.007239819004524887,0.00904977375565611,0.006334841628959276,0.0027149321266968325,0.43687304419033135,0.2609360182036333,0.0,1.0,0.37346825373614484,0.3239772102607367,0.0,1.0,0.5417483110578188,0.2277684292373588,0.0,1.0,0.282513964846606,0.23923885018853025,0.0,1.0
678,1098,1390,12.689843599692916,90.51548269581056,6,11,9,2,813,0.7370806890299184,290,897,0.8132366273798731,0.9163591635916359,745,152,0.9163591635916359,0.5241379310344828,0.8132366273798731,168,857,5.101190476190476,0.005439709882139619,0.009972801450589302,0.008159564823209429,0.001813236627379873,0.4372466067336506,0.2609699344722824,0.0,1.0,0.37616781244491454,0.3246919087882854,0.0,1.0,0.5410423644162407,0.2280014655587491,0.0,1.0,0.28174393325107233,0.23870941158711753,0.0,1.0
679,1107,1388,12.579959150338818,89.86901535682024,15,6,3,3,780,0.7103825136612022,318,884,0.8051001821493625,0.9038461538461539,705,179,0.9038461538461539,0.5628930817610063,0.8051001821493625,166,848,5.108433734939759,0.01366120218579235,0.00546448087431694,0.00273224043715847,0.00273224043715847,0.4347990791735874,0.26060946645265515,0.0,1.0,0.3749745024331964,0.3252355577903131,0.0,1.0,0.5408980971530145,0.22789144586850132,0.0,1.0,0.28219249934434826,0.238936710300005,0.0,1.0
680,1113,1381,12.549421863587897,89.62713387241689,12,6,3,3,782,0.7064137308039747,325,885,0.7994579945799458,0.8938618925831202,699,186,0.8938618925831202,0.5723076923076923,0.7994579945799458,171,849,4.964912280701754,0.01084010840108401,0.005420054200542005,0.0027100271002710027,0.0027100271002710027,0.4340492131119033,0.2602040984143935,0.0,1.0,0.37547459641190617,0.3253719834505103,0.0,1.0,0.5422716865200127,0.22751001980776844,0.0,1.0,0.2813668376662899,0.2384732568367228,0.0,1.0
681,1111,1380,12.4713583052143,88.93969396939694,10,12,9,3,779,0.6999101527403414,334,867,0.7789757412398922,0.9050064184852374,705,162,0.9050064184852374,0.48502994011976047,0.7789757412398922,166,832,5.0120481927710845,0.008984725965858042,0.01078167115902965,0.008086253369272238,0.0026954177897574125,0.43480154467059606,0.26060574258415486,0.0,1.0,0.3743213030980517,0.32429748782260104,0.0,1.0,0.5432478731744141,0.22741384340426465,0.0,1.0,0.2796666763450538,0.23854759005528128,0.0,1.0
682,1108,1375,12.45712741429063,88.52346570397111,8,11,6,5,823,0.7407740774077408,288,926,0.8334833483348335,0.9173754556500607,755,171,0.9173754556500607,0.59375,0.8334833483348335,168,889,5.291666666666667,0.0072007200720072,0.009900990099009901,0.0054005400540054005,0.004500450045004501,0.43449400256201237,0.2606715091492101,0.0,1.0,0.3740538022592291,0.32390385884820744,0.0,1.0,0.5440782578316059,0.22696435525911068,0.0,1.0,0.27949225573541403,0.23844795195386745,0.0,1.0
683,1114,1371,12.43794853849513,88.64811490125673,9,3,2,1,787,0.7102888086642599,321,893,0.805956678700361,0.9085133418043202,715,178,0.9085133418043202,0.5545171339563862,0.805956678700361,162,851,5.253086419753086,0.008122743682310469,0.002707581227436823,0.0018050541516245488,0.0009025270758122744,0.43510743035848726,0.26049334150777287,0.0,1.0,0.3731105577112411,0.32424367807445037,0.0,1.0,0.544448948861991,0.22696876469616087,0.0,1.0,0.2783054381189552,0.2386113589444676,0.0,1.0
684,1112,1370,12.426773661190913,88.51888489208633,10,12,5,7,811,0.7280071813285458,303,894,0.8025134649910234,0.9075215782983971,736,158,0.9075215782983971,0.5214521452145214,0.8025134649910234,169,862,5.100591715976331,0.008976660682226212,0.010771992818671455,0.004488330341113106,0.0062836624775583485,0.4346716175446739,0.2606538103030837,0.0,1.0,0.3712868414945463,0.3240681230304797,0.0,1.0,0.5445288930146206,0.2259495713639824,0.0,1.0,0.27860292411232307,0.23917200838591957,0.0,1.0
685,1110,1363,12.47729203922964,88.64684684684684,6,8,5,3,790,0.710431654676259,322,880,0.7913669064748201,0.8924050632911392,705,175,0.8924050632911392,0.5434782608695652,0.7913669064748201,167,840,5.029940119760479,0.00539568345323741,0.007194244604316547,0.0044964028776978415,0.002697841726618705,0.4323452484742807,0.26016832069205326,0.0,1.0,0.3685265911072363,0.3238034701985426,0.0,1.0,0.5450741063644289,0.22612650521897343,0.0,1.0,0.2778843359488521,0.23911652176271764,0.0,1.0
